Brute force, 6500, 6059519.0, 5316681.0, 5484181.0, 5845262.0, 5322159.0
Brute force, 6600, 6020945.0, 5421336.0, 5330653.0, 5994842.0, 5507442.0
Brute force, 6700, 5560381.0, 6244604.0, 5405472.0, 5749136.0, 5915815.0
Brute force, 6800, 5482865.0, 5653556.0, 5490445.0, 5535984.0, 5465850.0
Brute force, 6900, 5660558.0, 6280101.0, 5596602.0, 5579244.0, 5601820.0
Brute force, 7000, 5686936.0, 5740242.0, 6227339.0, 6479243.0, 6350905.0
Brute force, 7100, 5687894.0, 5729256.0, 5676943.0, 5762341.0, 5777242.0
Brute force, 7200, 5822200.0, 5954592.0, 5766556.0, 5840180.0, 5813361.0
Brute force, 7300, 5924638.0, 5885857.0, 5879029.0, 5911744.0, 5874841.0
Brute force, 7400, 5957583.0, 6381427.0, 6296305.0, 6065832.0, 6993154.0
Brute force, 7500, 6061904.0, 6086423.0, 6653351.0, 8740716.0, 7222145.0
Brute force, 7600, 6229142.0, 8258165.0, 7299590.0, 7249239.0, 6777035.0
Brute force, 7700, 6231680.0, 6194326.0, 6740511.0, 7707060.0, 7459206.0
Brute force, 7800, 1.2209623E7, 1.1333486E7, 1.2267404E7, 7181353.0, 6492130.0
Brute force, 7900, 6923703.0, 6876588.0, 6981233.0, 8815988.0, 6967540.0
Brute force, 8000, 6688732.0, 6780235.0, 6472938.0, 6627964.0, 6494852.0
Brute force, 8100, 6583843.0, 1.0227869E7, 7212723.0, 6624345.0, 7119303.0
Brute force, 8200, 8083568.0, 6719896.0, 7398631.0, 6651545.0, 6895249.0
Brute force, 8300, 6849202.0, 7392014.0, 8257798.0, 9861979.0, 9738111.0
Brute force, 8400, 7412402.0, 7404530.0, 7359760.0, 7444031.0, 7356757.0
Brute force, 8500, 1.0820457E7, 9849271.0, 1.257984E7, 1.7164088E7, 1.4091842E7
Brute force, 8600, 1.3076256E7, 8518745.0, 7770081.0, 7096279.0, 7739046.0
Brute force, 8700, 7111392.0, 7557720.0, 7108178.0, 7685325.0, 7137553.0
Brute force, 8800, 7160216.0, 7849624.0, 7627867.0, 8156020.0, 7461611.0
Brute force, 8900, 8314762.0, 7244720.0, 7336845.0, 7169404.0, 7236336.0
Brute force, 9000, 7398200.0, 8156737.0, 7944228.0, 8449189.0, 7528935.0
Brute force, 9100, 8260243.0, 8029349.0, 7968222.0, 8197485.0, 8008558.0
Brute force, 9200, 7547079.0, 7515965.0, 7532648.0, 7536513.0, 7707558.0
Brute force, 9300, 7732900.0, 7955870.0, 7609436.0, 7570253.0, 8285403.0
Brute force, 9400, 7545121.0, 7716780.0, 7608884.0, 7578646.0, 7689043.0
Brute force, 9500, 7677834.0, 7750086.0, 7733709.0, 7653543.0, 7712303.0
Brute force, 9600, 7732649.0, 7741503.0, 7750046.0, 7782440.0, 7728141.0
Brute force, 9700, 8109703.0, 7918583.0, 7967147.0, 7890779.0, 7902978.0
Brute force, 9800, 8001613.0, 7944939.0, 8026916.0, 7898763.0, 7935623.0
Brute force, 9900, 8245478.0, 8757566.0, 8685533.0, 8177664.0, 8089616.0
Brute force, 10000, 8940070.0, 8840357.0, 8822063.0, 8781613.0, 8852520.0
KMP, 100, 3769173.0, 2207824.0, 954215.0, 954907.0, 957872.0
KMP, 200, 3686005.0, 3152590.0, 3522960.0, 2466358.0, 2341033.0
KMP, 300, 1206582.0, 350875.0, 344867.0, 343700.0, 343975.0
KMP, 400, 845735.0, 733638.0, 464002.0, 458398.0, 484935.0
KMP, 500, 1218453.0, 700035.0, 579613.0, 574013.0, 576498.0
KMP, 600, 692498.0, 698611.0, 689920.0, 687668.0, 688638.0
KMP, 700, 810878.0, 809680.0, 805433.0, 803295.0, 1145945.0
KMP, 800, 1735096.0, 1828900.0, 1636641.0, 1339669.0, 1544218.0
KMP, 900, 1282856.0, 1499407.0, 1188465.0, 1035163.0, 1031031.0
KMP, 1000, 1164409.0, 1154340.0, 1152405.0, 1149302.0, 1739235.0
KMP, 1100, 1186683.0, 1211916.0, 1171159.0, 1169917.0, 1169278.0
KMP, 1200, 1347042.0, 1359481.0, 1272692.0, 1269097.0, 1270342.0
KMP, 1300, 1407900.0, 1381722.0, 1381198.0, 1381213.0, 1487298.0
KMP, 1400, 1483741.0, 1477899.0, 1476554.0, 1535653.0, 1572177.0
KMP, 1500, 1793067.0, 1719630.0, 1771665.0, 1644522.0, 1584216.0
KMP, 1600, 1833666.0, 1706867.0, 1759332.0, 1643180.0, 1642286.0
KMP, 1700, 2686170.0, 1878256.0, 1742444.0, 1742076.0, 1820696.0
KMP, 1800, 2099649.0, 1849969.0, 1928842.0, 1871482.0, 1852978.0
KMP, 1900, 2334238.0, 2111645.0, 2142356.0, 1962184.0, 2020381.0
KMP, 2000, 2175302.0, 2054515.0, 2086880.0, 2235476.0, 2263365.0
KMP, 2100, 2261759.0, 2247595.0, 2487822.0, 2340474.0, 2346169.0
KMP, 2200, 2410755.0, 2153586.0, 2148127.0, 2145830.0, 2162924.0
KMP, 2300, 2261894.0, 2434319.0, 2244263.0, 2242336.0, 2258575.0
KMP, 2400, 2432220.0, 2340156.0, 2338897.0, 2411155.0, 2339011.0
KMP, 2500, 2457464.0, 2438955.0, 2571386.0, 2444256.0, 2437056.0
KMP, 2600, 2604041.0, 2577946.0, 2564061.0, 2614673.0, 2612326.0
KMP, 2700, 3051208.0, 2896413.0, 3010650.0, 2915488.0, 2640715.0
KMP, 2800, 3132316.0, 3050758.0, 2796474.0, 2841839.0, 2729324.0
KMP, 2900, 2850139.0, 2865115.0, 2841436.0, 2863764.0, 2832569.0
KMP, 3000, 2956097.0, 3120007.0, 2995568.0, 2924331.0, 2933318.0
KMP, 3100, 3073381.0, 3035395.0, 3182825.0, 3131455.0, 3304506.0
KMP, 3200, 3886009.0, 3449433.0, 3662939.0, 3136037.0, 3114847.0
KMP, 3300, 3254961.0, 3222355.0, 3217399.0, 3246962.0, 3338226.0
KMP, 3400, 3568170.0, 3642419.0, 3646442.0, 3730627.0, 3816272.0
KMP, 3500, 3552050.0, 3438185.0, 3534413.0, 3430040.0, 3412109.0
KMP, 3600, 3532510.0, 3560627.0, 3636708.0, 3509526.0, 3559992.0
KMP, 3700, 3667599.0, 3618874.0, 3682211.0, 3684078.0, 3609181.0
KMP, 3800, 3806637.0, 3842938.0, 4198400.0, 5956217.0, 5983560.0
KMP, 3900, 3841102.0, 3883995.0, 3833709.0, 3854794.0, 3806186.0
KMP, 4000, 4118257.0, 3913818.0, 3912402.0, 3920139.0, 3905796.0
KMP, 4100, 4109718.0, 4021104.0, 4077574.0, 4094262.0, 4043500.0
KMP, 4200, 4264840.0, 4102480.0, 4175402.0, 4116623.0, 4136603.0
KMP, 4300, 4271970.0, 4396380.0, 4217800.0, 4237387.0, 4231659.0
KMP, 4400, 4334435.0, 4300138.0, 4306781.0, 4319710.0, 4300765.0
KMP, 4500, 4452822.0, 4737089.0, 5540620.0, 4981622.0, 5100717.0
KMP, 4600, 4691177.0, 4524077.0, 4573406.0, 4537178.0, 4515396.0
KMP, 4700, 4642879.0, 5432369.0, 5309015.0, 4880384.0, 4721940.0
KMP, 4800, 5683074.0, 5215436.0, 5523042.0, 5485212.0, 5266529.0
KMP, 4900, 4908551.0, 4791973.0, 4835795.0, 4855716.0, 4787879.0
KMP, 5000, 5411052.0, 5325105.0, 5029815.0, 4880935.0, 4901940.0
KMP, 5100, 5284500.0, 4993810.0, 5066017.0, 4995584.0, 5221415.0
KMP, 5200, 5145600.0, 5137922.0, 5224972.0, 5113695.0, 5169459.0
KMP, 5300, 5205078.0, 5203980.0, 5234874.0, 5691577.0, 6119769.0
KMP, 5400, 5417636.0, 5390921.0, 5379204.0, 5284166.0, 5277841.0
KMP, 5500, 5802242.0, 5524876.0, 5442014.0, 5523526.0, 5472441.0
KMP, 5600, 5842521.0, 5794419.0, 5611540.0, 5550184.0, 5632236.0
KMP, 5700, 5632416.0, 5659464.0, 5643441.0, 5671183.0, 5857718.0
KMP, 5800, 5735877.0, 5825296.0, 5681120.0, 5905339.0, 5685047.0
KMP, 5900, 5931539.0, 5905361.0, 5943002.0, 5886065.0, 5776603.0
KMP, 6000, 5969455.0, 5952070.0, 5926745.0, 5882314.0, 5872431.0
KMP, 6100, 6176476.0, 5990680.0, 6091659.0, 6089839.0, 5998465.0
KMP, 6200, 6353524.0, 6171120.0, 6148223.0, 6177079.0, 6062696.0
KMP, 6300, 7687028.0, 7756810.0, 7427855.0, 7686247.0, 7527297.0
KMP, 6400, 6497972.0, 6281199.0, 6417961.0, 6387796.0, 6285718.0
KMP, 6500, 6543937.0, 6510814.0, 6371004.0, 6358819.0, 6349362.0
KMP, 6600, 6517880.0, 6491543.0, 6527177.0, 7204379.0, 8911908.0
KMP, 6700, 7222627.0, 6829152.0, 7245117.0, 6633677.0, 6576054.0
KMP, 6800, 7319571.0, 7306817.0, 7397177.0, 7904328.0, 6929008.0
KMP, 6900, 7021340.0, 7013163.0, 7311680.0, 7119757.0, 7163737.0
KMP, 7000, 6915400.0, 6912099.0, 6842920.0, 6913521.0, 7431775.0
KMP, 7100, 7030662.0, 7435408.0, 9102669.0, 7425866.0, 8807710.0
KMP, 7200, 8227405.0, 8043385.0, 9542662.0, 8237487.0, 1.1001398E7
KMP, 7300, 7235120.0, 8052617.0, 8952820.0, 7778053.0, 7295773.0
KMP, 7400, 7602975.0, 7534504.0, 8628787.0, 8742956.0, 7581284.0
KMP, 7500, 9487571.0, 9025043.0, 8094133.0, 7622538.0, 7584062.0
KMP, 7600, 1.0129806E7, 9680827.0, 8414623.0, 7602922.0, 7519620.0
KMP, 7700, 7697648.0, 9429708.0, 8670974.0, 7953330.0, 8490037.0
KMP, 7800, 8510774.0, 8406633.0, 8059482.0, 7881778.0, 7674038.0
KMP, 7900, 8743141.0, 9230665.0, 8529820.0, 9304268.0, 8627618.0
KMP, 8000, 1.1761246E7, 9723025.0, 8564256.0, 8135880.0, 7951203.0
KMP, 8100, 8557732.0, 8430045.0, 8098100.0, 8148202.0, 8005307.0
KMP, 8200, 8315184.0, 8060861.0, 8128240.0, 8096954.0, 8114904.0
KMP, 8300, 8507961.0, 8924105.0, 1.03924E7, 8623853.0, 8460802.0
KMP, 8400, 8361877.0, 8342520.0, 8989563.0, 8868043.0, 8406079.0
KMP, 8500, 8513245.0, 8399939.0, 8394653.0, 8347884.0, 8410078.0
KMP, 8600, 8582680.0, 9436093.0, 9599767.0, 9611698.0, 9555165.0
